Date,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IBULHSGFIN,IOC,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,NIfty Index
07-06-16,1540.45,206.5,234.25,1032.75,771.4,534.4,2640.75,145.4,976.25,349.15,374.2,22358.25,468.35,307.8,3155.95,18828.05,374.45,726.7,1173.7,3129.7,109.5,897.05,1251.3,362.75,254.1,737.85,418.85,1109.9,1257.4,772.05,1487.9,1434.85,1377.95,4135.65,148.45,212.95,149.9,955.05,210.15,738.8,2631.15,319.6,463.05,73.5,342.6,536.3,3334.95,110.05,539.85,1066.2,462.8,8266.45
08-06-16,1546.75,203.4,238.2,1018.05,772.6,539,2632.35,147.95,980.15,352.65,375.95,22244.55,472.15,306.8,3137.95,18824.55,374.7,743.5,1162.6,3170.1,109.35,897.2,1262.5,362.8,257.65,740.6,415.1,1113.6,1238.1,759.35,1511.2,1430.8,1386.3,4160.1,148.15,215.75,152.55,954.1,210.7,738,2613.1,322.95,466.15,75.45,341.5,535.65,3371.35,112,544.6,1053.8,455.75,8273.05
09-06-16,1533,201.9,231.9,998.8,752.9,542.6,2592.35,149.05,997.45,351.25,374.7,21799.6,479.1,313,3070.95,18584,375.95,753.05,1159.4,3086.7,110.9,876.45,1237.5,354.1,254.55,736.85,415.4,1122,1185.5,752.75,1491.45,1427.2,1373.4,4169.15,151.05,220.65,152.8,971.15,209.95,742.7,2577.25,323.3,467.15,75.65,342.05,534.45,3379.7,112.8,544.8,1040.05,461.95,8203.6
10-06-16,1555.65,202.75,235.3,992.05,743.1,541.05,2579.95,146.3,986.85,351.1,374.5,21492.45,476.45,306.65,3065.8,18620.15,368.95,751.05,1161.35,3069.5,115.3,874.65,1230.4,350.7,252.6,711.7,410.05,1109.9,1180.6,750.7,1487.7,1437.45,1375.85,4111.5,151.5,218.2,154.4,976.7,205.95,741.4,2555.75,312.65,456.95,76.2,334.4,537.55,3384.65,116.8,545.35,1063.3,458.75,8170.05
13-06-16,1546.8,202.6,237.35,994.9,749.15,531.15,2583.75,146.1,1008.65,342.4,378.25,21597.95,468.7,308.5,3088.25,18447.65,371.45,753.65,1152.9,3036.45,114.7,874.2,1205.35,349.9,243.75,696.85,416.1,1108.45,1180.9,755.9,1466.15,1452.55,1357.35,4134.75,148.75,213.25,151.8,981.1,201.8,746.45,2547,301.75,444.25,75.65,323.1,534.1,3397.9,113.95,541.2,1065.15,463.75,8110.6
14-06-16,1539.95,208.6,233.9,986.5,750.2,529.65,2560.75,148.8,991.15,342.65,380.8,21821.1,482.7,308.85,3097.3,18753.65,373.1,752.4,1151.85,3005.8,115.6,865.7,1198.2,353.3,244.95,693.55,414.05,1116.75,1175,752.1,1460.55,1450.9,1355.6,4104.5,148.25,212.8,150.55,976.25,207.7,753.7,2534.85,304.95,448.4,75.65,324.95,533.3,3321.9,114.75,543.1,1064.6,455.55,8108.85
15-06-16,1560.15,207,238.6,998.4,740.65,528.8,2603.55,151.8,1011,351.9,365.1,21881.55,490.05,309.75,3086.75,18637.2,377.25,755.2,1169.55,3064,115.75,874.65,1205.15,359.55,247.95,706.3,417.4,1123.55,1189.95,765.55,1513.8,1463,1355.55,4209.6,154.15,213.7,154.4,984.6,216.05,751.6,2556.85,308,452.1,76.55,330.25,540.9,3363.75,119.7,547.05,1070.9,457.8,8206.6
16-06-16,1544.95,208.5,234.5,1006.55,735.85,523.45,2567.1,151.6,1011.5,346.5,348.2,21830.05,486.65,307.55,3048.25,18827.65,382.35,751.7,1162.15,3020.75,119.05,879.45,1200.95,354.9,239.05,698.85,415.6,1100.25,1186,754.45,1494.2,1466.2,1343.95,4084.1,151.8,211.7,154.6,976.3,216,754.6,2558.3,305.85,454.35,76.3,330.5,533.1,3281.85,122.45,549.9,1060.55,451.9,8140.75
17-06-16,1555.4,207.7,235.9,999.6,727.8,526.9,2581.4,150.6,1004.95,357,338.65,22075.6,486.45,313.2,3002.95,18779.05,387.25,753.65,1170,3030.4,118.8,881.35,1227.3,359.85,238.45,695.35,413.15,1099.2,1179.5,751.1,1480.25,1464,1344,4114.5,152.3,210.75,157.05,974.9,213.45,743.2,2602.6,312.15,464.4,73.7,325.45,535.25,3303.05,122.55,552.05,1070.85,450.4,8170.2
20-06-16,1570.15,206.8,242,991.5,738.3,522.45,2617.9,151.65,1004.8,364.5,340.65,22091.15,488.25,312.35,3056.95,18660.6,386.05,770.65,1172.05,3045.65,121.05,879.4,1227.55,358.05,238.1,699.95,410.5,1103.55,1208.75,751.95,1507.05,1462,1350.85,4133.2,154.45,213.85,156.65,990.2,215.9,739.85,2659.3,320.15,482.05,75.05,336.25,544.3,3369.55,128.5,557.05,1075.25,449.95,8238.5
21-06-16,1559,203.25,240.2,982.05,721.3,517.4,2636.25,149.9,1008.55,362.2,348,21981.2,483.4,313,3049.05,18713.25,382.55,770.1,1166.65,3053.05,123.5,870.25,1238.15,358.5,237.85,694.6,412.7,1090.65,1206.1,746.75,1494.8,1449.65,1366.85,4157.4,151.8,217.55,156,987.1,214,736.3,2651.2,324.7,484.9,73.3,334.05,535,3357.6,125.45,561,1071.4,447.55,8219.9
22-06-16,1571.05,207.35,242.85,985.45,720.55,516.2,2632.15,149.1,1009.35,363.05,339,21735.05,482.45,317.5,3105.1,18787.6,374.8,770.45,1171.5,3074.6,122.2,859.25,1238.35,354.7,239,691.05,415.4,1090.9,1199.5,739.35,1491.55,1461.9,1359.5,4151.35,152.6,218.35,155.6,980.5,212.9,740.05,2667.65,314.8,472.7,73.7,332.45,532.75,3311.2,126.75,563.15,1078.85,448.3,8203.7
23-06-16,1571.6,207.15,249.9,984.1,725.65,526.4,2652,152.2,1023.85,364.8,322,21850.6,475.75,317.55,3171.55,18659.45,375.55,769.8,1190.1,3063.4,123.9,869.35,1245.5,360.25,240.9,683.35,421.8,1103.3,1211.6,747.25,1498.6,1485.7,1374.75,4168.6,149.1,218.5,156.65,980.45,217.55,752.6,2645.35,319.45,487.95,73.1,333.95,531.35,3337.95,126.6,563.7,1110.8,447.95,8270.45
24-06-16,1568.1,201.9,248.1,989.55,700.9,510.5,2678.8,147.15,1013.45,355.85,324.75,21159.75,476.55,312.25,3153.25,18662.2,377.15,741.85,1161.9,3058.75,117.3,859.1,1222.75,354.1,230.95,656,419.05,1095.8,1194.55,733.9,1430.6,1462.9,1388.9,4070.05,149.2,209.4,155.8,951.45,211.25,754.75,2573.95,298.25,449.4,72.7,312.65,507.05,3289.95,117.85,555.15,1080.5,448.4,8088.6
27-06-16,1601,203.85,254.4,974.3,723.9,514.45,2648.45,151.85,1038.2,351.15,327.65,20930.7,489.05,308.1,3246.6,18710.65,379.95,735.05,1159.95,3052,119.8,858.85,1214.6,358.95,232.7,659.3,421.05,1079.8,1166.2,739.4,1466.75,1479.15,1391.8,4025.1,149.2,210.15,154,955.65,217.15,773.75,2495.85,295.9,448.95,72.2,310.5,504.65,3396,122.35,548,1075.75,439.8,8094.7
28-06-16,1598.4,202.9,251.9,980.2,730.1,514,2624.4,154.4,1051.7,357.1,338.55,21523.4,497.35,313.3,3273.05,19166.35,376.9,713.2,1166.95,3020.4,118.05,887.75,1228.9,368.5,233.15,665.4,434.95,1084.7,1159.15,743.3,1474.05,1544.7,1408.6,4078.7,148,211.35,155.45,957.8,215.9,765.1,2463.95,287.55,440.4,72,311.5,501,3400.8,123.15,542.4,1069.9,436.9,8127.85
29-06-16,1598.95,203.05,255.9,994.2,738,517.85,2645.85,153.9,1054.35,356.2,343.95,22686.2,502.45,311,3274.7,19116.15,385.25,728.45,1168.3,3156.55,119.95,883.8,1248.55,366.3,236.65,661.75,441.35,1101.3,1176.85,752.8,1483.2,1532.9,1417.75,4131.25,152.1,214.75,159.25,966.9,217.2,770.3,2502.9,287.8,447.25,72.65,313.6,504.95,3395.25,127.35,554.55,1072.7,444.95,8204
30-06-16,1616.05,206.85,254.8,1003.3,742.5,533.5,2689.95,153.95,1072.15,366.8,345.05,22648.75,501,313,3381.7,19222.4,385.15,730.45,1176.45,3178.25,122.85,898.55,1253.6,368.4,240.55,671.05,441,1111.6,1170.8,763.35,1496.5,1539.7,1429.95,4187.2,156.3,216.3,163.1,969.15,218.8,763.1,2553.1,291.75,459.25,73.35,321.95,505.75,3411,131.95,557.95,1107.1,456.5,8287.75
01-07-16,1617.4,204.3,252.95,1002.5,746.25,542.9,2671.25,156.6,1091.95,368.35,350.2,22684.3,508.6,310.1,3484.1,19155.1,395.35,731.7,1174.5,3186.05,124.75,897.6,1242.35,252.35,240.35,679.7,474.3,1123.35,1172.4,753.4,1542.65,1552.85,1463.1,4165.4,156.75,225,165.15,973.45,219.6,763.35,2500.85,291.45,457.9,74.35,328.1,511.4,3424.1,135.2,558.9,1129.7,452.3,8328.35
04-07-16,1605.6,213.25,253.15,1000.4,757.8,543.85,2652.8,159.8,1106.15,373.35,355.3,22249,510.2,317.95,3435,19492.2,396.8,748.35,1172.8,3159.8,125.95,893.05,1256.25,244.9,248.15,687.4,480.8,1107.6,1183.95,743.95,1568.1,1568.95,1465.4,4173.8,155.95,232.05,165.4,986.7,223,770.8,2494.2,303.5,469.5,74.9,331.25,519.1,3409.15,138.65,561.7,1117.6,461.75,8370.7
05-07-16,1589.3,214.55,253.55,985.1,771,539.7,2612.15,159.45,1097.95,365.9,358.3,22538.6,507,321.95,3450.55,19431.4,386.55,738.4,1165.6,3111.1,123.65,890.2,1260.7,243.55,245.1,678.7,477.3,1107.1,1175.45,740.4,1576.1,1562.9,1459.7,4173.35,152.6,230.75,161.25,993.1,223.5,774.5,2485.3,296.55,460.9,74.3,333.65,515.25,3375.15,137.1,564.95,1126.4,461.95,8335.95
07-07-16,1604.7,210.05,256.95,987.7,762.85,542.25,2610.55,158.15,1114.1,363.35,350.95,22729.35,514.3,315.55,3524.8,19593.1,384.8,717.1,1185.65,3102.7,127.7,918.3,1290.55,247,244.85,675.7,473.35,1105.4,1157.25,745.9,1554.5,1655.75,1456.8,4141.1,152.9,226.6,163.35,987.9,220.05,778.2,2429.8,290.95,455.15,73.55,317.7,504.55,3382.4,143.45,559.6,1112.1,447.85,8337.9
08-07-16,1597.65,207.05,258.1,1010.7,778.95,546.45,2604.6,154.75,1114.7,355.05,344.8,22789.15,520.3,311.7,3561.25,19451.6,375.5,721.85,1174.85,3167.8,126.85,920.7,1286.9,245.85,241.95,688.2,468.4,1126.7,1158.2,743.45,1532.65,1639.15,1453.45,4161.8,153.8,223.3,164.45,978.4,218.3,777.5,2426.6,296.2,466.3,73.2,318.35,502.95,3400.05,143.1,561.65,1120.25,453.1,8323.2
11-07-16,1616.8,217.45,260.65,1026.8,787.4,544.4,2649.05,162.35,1133.3,359.85,351.65,23383.45,522,320.9,3626.45,19546.05,378.65,716.8,1199.75,3244.55,129.05,929.4,1314.1,249.15,249.85,715.2,477.75,1124.45,1175.05,760.55,1559.8,1669.1,1471.95,4272.05,157.65,225,166.6,992.5,224.7,789,2464.15,307.55,484.6,73.95,327,508.4,3454.55,148.65,568.85,1143.5,454.45,8467.9
12-07-16,1620.1,218,260.8,1020.45,779.1,561,2651.8,160.75,1120.55,363.3,350.3,23454.95,515.7,317.05,3596.35,19677.1,378.25,721.35,1202.15,3248.25,135.25,925.3,1333.75,248.4,261.7,744.1,476.65,1125.2,1176.55,763.65,1568,1673.75,1475.15,4370.4,158.3,227.9,166.6,1003.4,226.7,783.05,2464.95,309.5,484.3,72.7,342.3,507.2,3487.3,159.8,570.8,1153.65,454.55,8521.05
13-07-16,1617.2,217.3,260.6,1009.5,774.2,556.85,2657.1,160.15,545.6,363.7,352.7,23239.55,514.6,324.05,3615.6,19536.55,391.85,720,1197.75,3245.9,135.8,927.45,1330.45,247.1,261.15,714.15,478.95,1104.4,1193.8,775,1551.4,1648.45,1464.45,4321.4,157.65,234.15,161.85,1008.75,227.7,778.55,2493.1,306.25,481.1,72.05,357.75,506.55,3434.65,163.55,573.95,1146.7,457,8519.5
14-07-16,1626.2,216.9,262.65,1017.6,775.8,560.25,2665.1,163.7,553.4,366.95,353,23428.9,511.95,324.65,3583.2,19517.1,396.1,728.25,1200.35,3261,135.8,932.95,1336.95,248.7,268.6,696.6,481.6,1114.1,1176.25,780.2,1564.45,1661.05,1447.25,4428.3,158.7,230.55,165.05,1004.9,232,768.55,2521.9,311.15,486.1,71.8,359.3,518.15,3500.6,164,570.6,1171.45,466.3,8565
15-07-16,1613,220.5,260.85,1025.9,761.5,565.05,2695.6,164.25,554.75,378.9,353.3,23907.6,516.4,318.85,3588,19781.05,393.75,717.5,1223.7,3244.1,137.4,941.5,1364.1,248.85,265.75,708.05,478.35,1126.8,1072.55,772.15,1585.85,1670.15,1464.8,4472.05,156.25,230.25,164.25,1012.2,231.5,770.4,2445.35,311.55,494,71.65,372.9,504.05,3531.35,163.35,554.5,1179.2,471.95,8541.4
18-07-16,1595.5,217.95,259.95,1028.5,750.4,571,2755.35,159.05,556.15,362.65,357.65,24033.15,506.95,321.65,3567.75,19954.2,386.15,722.5,1227.45,3249.7,137.25,921.95,1346.35,248.9,263.4,709.9,472.65,1130.9,1081.95,776.8,1574.4,1665.2,1468.7,4454.75,155.6,218.6,163.2,1006.25,228.75,776.7,2433.45,314.9,492.65,70.35,365.65,506.6,3498.45,160.15,551.95,1174.5,461.05,8508.7
19-07-16,1602.55,220.6,262.7,1030.7,760.7,565.45,2758.85,158.3,572.15,364.3,356.8,24390.35,505.8,318.95,3585.9,19709.95,385.75,730.15,1218.35,3231.2,138,895.15,1338.55,249.05,269.15,711.65,493.55,1107.15,1086.95,777.8,1572.8,1693.9,1456.6,4485.7,156.2,221,166.4,1017.8,229.6,782.4,2466.2,320.9,499.25,70.4,370.25,507.6,3507.75,160.2,549.25,1153.35,466.45,8528.55
20-07-16,1631.8,221.4,262,1028.55,798.05,558.25,2779.35,157.55,574.5,363.4,354.9,24898.8,517.85,329.25,3676.65,19849.8,395.4,730,1232.2,3275.25,135.9,906.9,1334.45,250.25,267.5,713.35,512.85,1118.5,1083.1,782.2,1570.85,1715.15,1461.4,4469.15,157.35,223.9,168.35,1023,231.15,797.25,2494.95,319.95,493.9,72.35,368.45,505.35,3559.85,161.7,538.85,1162.8,462.45,8565.85
21-07-16,1708.2,223.2,265.9,1042.7,790.3,538.05,2770.6,152.25,576.25,367.85,352.6,24528.65,515.85,333.35,3617,19755,390.8,723.55,1228.6,3266.3,133.9,910.05,1332.9,250.6,261.9,714.05,521.4,1136.65,1079.9,760.65,1557.55,1686.55,1434.85,4413.7,154.9,222.6,162.5,1006.35,225.65,794.2,2506.05,319,491.05,70.75,362.3,505.3,3638.5,157.1,542,1154.65,453.1,8510.1
22-07-16,1681.55,225.35,265.05,1047.05,798.55,537.7,2720.6,150.7,583.2,367.35,361.8,24315.7,520.4,331.45,3599.85,19812.5,394.75,729.2,1230.8,3260.85,136,903.2,1357,249.85,263.45,735.5,522.3,1138.85,1072.45,760.05,1574,1701.25,1440.55,4414.7,156.6,222.45,166.35,1014.85,223.5,786.6,2515.1,329.4,507.2,72.05,365.45,504.9,3639.7,169.3,537.75,1156.7,464.5,8541.2
25-07-16,1675.65,226.15,269,1070.65,799.45,538.1,2700.85,155.85,593.5,371.95,366,24465.5,524.6,333.75,3482.35,19972.05,391.65,740.4,1246.95,3280.05,135.2,906.95,1382,251.75,268.65,742.75,537,1156.35,1080.85,764.4,1585.9,1722.2,1463.65,4550.55,157.5,226.8,168.95,1022.75,229.9,804,2558.95,330.15,509,72,363.65,508.4,3670,172.15,542.85,1182.75,474.75,8635.65
26-07-16,1675.55,224.4,269.8,1060.75,784.1,553.8,2673.95,153.8,588.35,369.85,363.4,24060.6,523.55,327.45,3319.65,20112.2,385.6,745.25,1238.8,3210.1,131.65,902.7,1367.45,251.75,261.65,764.1,532.8,1156.45,1088.7,751.7,1592.7,1699.85,1448.95,4471.3,158.1,224.35,171.4,1024.05,226.7,798.4,2552.6,325.7,503.25,71.35,367.8,502.5,3628.3,169.75,546.1,1200.15,474.55,8590.65
27-07-16,1665.15,228.7,268,1061.8,794.6,548.85,2670.15,154.85,588.5,372.55,380.55,24082.05,523.15,325.55,2980.2,20339.75,384.85,753.5,1236.95,3204.65,133.8,903.85,1387.7,247.4,270.6,775.35,535.95,1178.3,1085.35,754,1602.15,1719.4,1453.8,4558.15,159.05,223.25,172.45,1013.1,229.25,807.9,2577.55,330.65,510.1,71.05,363.05,504.25,3650.75,168.45,549.15,1200.45,487.85,8615.8
28-07-16,1685.1,225.25,271.55,1128,779.3,543.85,2660.5,154.5,583.8,371.9,400,24636.35,520.65,329.95,2959.75,21099.8,383.8,750.8,1248.45,3197.3,134.25,909.4,1402.15,254.3,272,770.5,532.3,1168.3,1077.5,750.35,1577.25,1704.95,1452.5,4763.5,158.6,221.35,176.2,1026.35,231,825.45,2619.25,327.75,506.85,70.7,349.85,485.55,3678.75,169.5,553.8,1223.5,484.85,8666.3
29-07-16,1688.7,232.4,271.25,1114.15,791.45,546.15,2700.8,151.7,592.65,362.05,395.4,24976.55,527.4,328,2935.35,22460.85,381.75,752.95,1246.2,3203.15,133.55,922.55,1374.5,252.45,262.9,764.45,544.4,1175.65,1073.85,763.5,1558.85,1739.85,1466.75,4757.6,158.35,220.1,176,1014.9,229.4,829.95,2619.3,323.45,503.2,72,355.05,487.95,3718.2,164.65,545.05,1216.95,497.3,8638.5
01-08-16,1688.85,228.55,271,1120.9,787.75,550.55,2736.15,147.5,594.6,364,396.2,24721.95,524.05,326.45,2980.5,22325.2,380,780.45,1242.3,3215.05,136.6,925,1374.3,250.6,249.5,762.65,542,1200.55,1085.25,753.15,1493.7,1724.35,1470.15,4866.25,159.4,218.8,177.2,1009.5,227.3,835.65,2708.25,330.55,508.25,72,364.85,490.15,3755.7,165.95,557.7,1221.4,504.8,8636.55
02-08-16,1670.75,224.65,263.85,1123.35,763.75,549.65,2747.65,151.15,579.35,357.8,387.7,24453.45,517.9,323.05,2977.35,21846.45,376.25,800.75,1243.3,3261.7,135.5,927.4,1342.15,260.8,245.3,783.7,555.3,1192.9,1083.8,760.1,1503.35,1701.95,1457.95,4986.05,159.35,221.1,178.9,1012.8,228.05,828.9,2699.2,322.8,493.3,71.7,361.85,499.2,3676.7,156.25,549.6,1228.4,499.5,8622.9
03-08-16,1668.8,222.85,262.5,1143.4,746.7,549.35,2714.85,148.85,572.9,358.85,395.9,24753.95,529.45,326.15,2939.15,21368.4,372.4,826.15,1240.45,3231,135.7,913.8,1325.45,252.7,242.1,787.6,552.15,1178.4,1084.9,756.2,1478.6,1679.85,1446.5,4873.85,157.5,218.75,175.9,993.95,226.65,839.6,2656.3,313.4,478.4,71.25,358.05,496.9,3667.7,157.2,547.95,1235.55,492.85,8544.85
04-08-16,1666.25,227.9,264.4,1127.3,750.95,547.5,2744,155.75,569.3,366.25,392.65,24957.25,526.95,323.5,2962.45,21404,373.9,823.85,1241,3276.3,137.1,918.05,1320.15,252.1,240.35,799.85,545.8,1166.3,1071.8,756.4,1469.15,1657.65,1435.7,4889.65,159.05,219.85,178.2,993,225.65,848.55,2652,322,500,70.8,373.8,499.95,3656.55,161.65,548.2,1231.55,487.5,8551.1
05-08-16,1721.05,234,275.9,1143.35,769.95,567.25,2862.1,157.65,586.55,364,389.25,25035.1,533.25,329.4,3008.7,22223.15,382.55,821.75,1249.25,3443.95,143.7,925.5,1342.1,252.55,245.95,797.55,575.95,1184.6,1068,774.35,1512.2,1674.65,1484,4941.65,161.45,225.95,176.5,1016.25,232.75,841.9,2649.1,331.25,516.4,71.1,381.7,495.05,3806.9,169.1,547.2,1258.45,496.4,8683.15
08-08-16,1715.15,240.65,276.5,1148.35,772.5,571.15,2871.45,157.5,606.75,351.55,381.5,25442.35,535.4,331.95,3036.2,22431.65,381.95,819.1,1249.6,3457.35,149.15,929.5,1367.45,249.95,245.25,807.7,582.5,1192.4,1078.7,771.5,1507.15,1693.3,1497.85,4991.75,159.85,226.1,178.5,1029.25,233.25,832.8,2649.5,334.75,514.8,72.75,379.55,503.65,3780.25,169.55,549,1265.25,500.4,8711.35
09-08-16,1685.95,239.75,270.5,1146.5,763.95,574.1,2866.8,158.45,595.65,349.45,384.95,25379.25,532.95,337.15,3038.3,22082.4,379.25,816.85,1247.2,3411.8,146.6,934.25,1343,247.65,245.35,806.85,565.55,1186.25,1083.4,764.75,1500.95,1607.25,1480.75,4960.85,159.85,229,176.1,1030.7,235.15,829.35,2650.2,336.35,513.8,75.4,375.35,502.5,3801.95,165.05,551.35,1259.85,512.3,8678.25
10-08-16,1618.9,258.45,260.45,1129.95,745.5,567.9,2856,160.4,583.55,346.45,378.35,25022,521.25,337.95,2999.65,21739.7,373.95,818.15,1226.9,3317.3,145.8,924.95,1337.15,246.5,239.35,781.5,539,1158.1,1082.35,761.25,1483.2,1544.4,1449.15,4861.6,157.9,229.05,174.4,1003.65,231.5,817.65,2675.4,333.5,503.45,74,370.3,497.2,3728.95,164.45,542.65,1267.4,515,8575.3
11-08-16,1618.4,253.5,259.7,1145.1,749.95,569.75,2846.35,145.95,596.85,346.35,368,24781.05,523.95,337.8,3010.85,22268.3,370.9,824.55,1228.25,3304.85,142.25,935.65,1348.45,251.65,242.7,782.4,544.35,1164.45,1077.35,764.65,1474.7,1580.5,1421.6,4878.65,159.55,231.4,174.05,1014.1,227.15,808.25,2709.9,329.2,503.25,74.65,368.35,500.1,3706.65,161.4,543,1252.5,501.5,8592.15
12-08-16,1652.5,258.25,264.5,1137.5,747.45,591,2868.7,149.6,579.95,347.8,366.1,24548.3,515.95,337.95,3011.15,22321.6,374.15,814.2,1228.7,3310.95,146.35,935,1382.15,254.1,245.95,798.45,538.2,1173.8,1062.55,762.9,1491.9,1581.95,1450.85,4898.6,160.55,233.6,178.05,1035.8,243.3,800.55,2738.45,336.5,516.8,75.2,374.75,493.35,3722.1,166.2,543.75,1290.7,506.25,8672.15
16-08-16,1663.85,273.55,269.65,1129.65,733.95,583.3,2883.05,149.55,596.4,342.45,350.05,24002.9,554.15,337.8,3006.85,22461.65,371.5,792.35,1227.3,3291.3,154.65,926.2,1358.55,255.1,248.55,815.3,544.55,1158.35,1051.8,772.8,1506.35,1591.05,1443.65,4864.2,161.35,235.2,177.5,1024.9,246.75,782.7,2691.7,331.5,507.6,76.55,379.15,482.95,3739.45,169.45,536.5,1294.95,504.6,8642.55
17-08-16,1675,267.65,269.75,1113.55,749.15,589.5,2939.65,151.35,587.35,345.65,348.7,23975.1,549.85,347.8,3004.65,22348.05,368.1,784.55,1234.9,3358.75,155.95,913.2,1366.9,253.7,247.6,809.2,544.95,1153.55,1033.3,765.65,1502.5,1594.5,1450.5,4889.85,161.55,237.8,174.65,1013.3,246.25,785,2624.55,333.55,510.4,77.95,391.85,474.65,3699.3,171.1,527.8,1308.35,498,8624.05
18-08-16,1692.7,275.45,272.1,1107.35,753.65,593.15,2946.1,154.5,587.1,353.15,347.85,24090.95,552.65,339.05,3027.2,22174.8,365.5,785.8,1252.5,3368.45,154.35,906.9,1374.3,252.15,252.9,804.9,562,1194.6,1023.4,784.4,1482.1,1588.4,1460.25,4915.85,166.8,241.35,182,1018.05,248.4,788.8,2638.55,337.7,512.05,76.9,387.2,469.5,3874.35,172.9,525.1,1320.65,501.2,8673.25
19-08-16,1691.2,273.05,276.45,1113.5,765.05,588.55,2933.2,161.65,593.2,351.4,342.35,23980.05,556.8,334.15,3010.15,21777.3,363.85,781.85,1247.1,3357.75,158.95,910.65,1369.4,250.95,253.9,800.1,566.2,1188.15,1021.3,778.75,1494.35,1576.05,1458.95,4900.1,166.75,241.6,180.95,1014.9,258.5,783.8,2603.5,337.85,510,78.05,392.15,473.2,3926.8,179.3,520.1,1335.95,503.55,8666.9
22-08-16,1660.95,270.55,271.3,1113.9,750.15,580.25,2924.9,160.05,597.5,350.2,339.7,23695.55,557.6,334.9,3013,21795,364.3,772.25,1250.3,3336.5,156.05,930.05,1377.55,254.1,252.25,793.3,559.8,1186.75,1015.45,772.85,1492.65,1544.45,1443.55,4837.75,163.65,239.35,181.95,1011.85,254.8,770.1,2548.7,331.75,503.95,77.05,388.15,466.35,3865.4,176.6,515.5,1343.3,509.75,8629.15
23-08-16,1654.65,272.5,271,1126.25,736.6,582.5,2878.8,164.3,576.1,353.75,346.2,23598.45,555.65,336.65,3009.2,22009.85,366.95,791,1251.45,3307.9,155.55,921.7,1375.15,251.4,250.2,804.5,543.95,1189.2,1039.65,778.35,1477.15,1555.9,1442.7,4833.8,159,238.4,182.15,1010.45,254.75,762.35,2601.05,327.9,504,74.8,385.15,465.8,3826.3,174.05,519.6,1341.25,514.6,8632.6
24-08-16,1647.4,270.1,267.1,1118.85,787.8,583.4,2869.7,163.15,581.75,352.6,346.65,23678.65,567.2,333.95,3039.8,22132.25,365.55,790.35,1261.8,3310.7,157,919.4,1382.85,250.25,248.45,807.7,564.15,1182.75,1057.4,777,1473.5,1521.7,1434.85,4948.55,161.3,241,182.3,1020.5,254.4,769.7,2572.05,322.9,498.35,76.45,379.95,467.05,3812.3,176,519.65,1337.85,521.8,8650.3
25-08-16,1645.8,261.75,265,1105.9,789.85,586.55,2862.4,161.95,598.25,346,339.35,23771.85,562.9,331.3,3050.3,22090.6,373.1,798.05,1258.55,3304.6,154.25,910.8,1357.5,253.45,246.95,824.2,570.1,1182.05,1036.15,780.75,1454.65,1522.15,1413.85,4933.7,158.65,237.8,182.25,1012.7,250.15,764.95,2551.05,319,493.85,75.65,372.3,458.1,3789.5,169.9,504,1343.55,510.8,8592.2
26-08-16,1638.2,257.7,266.15,1123.3,789.95,586.4,2858.25,158.3,595.75,343.95,346.85,23695.35,567.25,333.3,3040.4,22331,378.6,778.75,1257.1,3304.85,155.5,904.5,1366.35,253.8,245.3,818.95,573.55,1163.55,1020.25,780.8,1427.2,1512.1,1424.85,4920.9,157.9,238.4,180.8,1027.9,246.6,755.25,2524.95,329.55,503.75,75.75,369.45,459.95,3803.45,169.25,490,1326.5,506,8572.55
29-08-16,1634.95,262.6,264.2,1111.85,786.65,589.15,2887.85,160.05,598.8,342.6,338.05,23764.15,568,333.85,3052.15,22308.05,378.2,755.1,1238.1,3412,158.3,905.2,1375.5,252.8,250.5,829,571.75,1155.55,1022.8,781.4,1459.5,1479.85,1422.4,4927.4,159.55,237.3,180.25,1057.45,249.05,759.3,2500.55,337.95,525.3,75.95,373.75,449.55,3782.5,173.35,478.8,1338.65,530.1,8607.45
30-08-16,1688.6,262.95,275.05,1146.2,798.55,591.15,2978.9,164.15,608.25,331.85,345.15,24734.25,576.1,334.65,3090.75,23043.1,386.7,773.9,1268.65,3477.5,162.75,924.8,1392.1,257.3,256.25,830.8,573.55,1160.1,1040.4,786.15,1475.65,1508.7,1436,5067.65,161.75,241.7,183.3,1066.4,252.25,774.85,2544.15,339.65,529,77.1,377.75,462.95,3891.85,175.2,489.45,1355.2,529.2,8744.35
